111	3	0	2	-2	1	0	0	0	0	-1	0.00015	0.00015	0.00015	~	0.00015	0.000148	0.000000	0.000149
112	3	0	2	-2	1	1	0	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000023	0.000000	0.000024
113	2	0	2	-2	2	0	0	0	0	2	0.00009	0.00009	0.00009	~	0.00000	0.000089	0.000000	0.000090
114	2	0	2	-2	2	1	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000036	0.000000	0.000000
115	2	0	2	-2	2	2	0	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000013	0.000000	0.000000
116	2	0	2	-1	-2	0	1	0	0	0	0.00009	0.00009	0.00009	~	0.00000	0.000083	0.000000	0.000080
117	2	0	2	-1	-1	0	0	0	0	2	0.00007	0.00007	0.00007	~	0.00000	0.000074	0.000000	0.000080
118	3	0	2	-1	-1	0	1	0	0	-1	0.00000	0.00000	0.00000	~	0.00000	0.000006	0.000000	0.000000
119	2	0	2	-1	0	-1	-1	0	0	2	0.00000	0.00000	0.00000	~	0.00000	0.000029	0.000000	0.000000
120	2	0	2	-1	0	0	-1	0	0	2	0.00014	0.00014	0.00014	~	0.00017	0.000151	0.000000	0.000150
121	3	0	2	-1	0	0	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000004	0.000000	0.000000
122	2	0	2	-1	0	0	1	0	0	0	0.00047	0.00047	0.00047	~	0.00048	0.000474	0.000000	0.000480
123	2	0	2	-1	0	1	1	0	0	0	0.00009	0.00009	0.00009	~	0.00012	0.000100	0.000000	0.000100
124	2	0	2	0	-2	-1	0	0	0	2	0.00035	0.00035	0.00035	~	0.00036	0.000360	0.000000	0.000360
125	2	0	2	0	-2	0	0	0	0	0	0.00676	0.00676	0.00676	~	0.00677	0.006767	0.000003	0.006770
126	2	0	2	0	-2	1	0	0	0	2	0.00045	0.00045	0.00045	~	0.00044	0.000439	0.000000	0.000440
127	3	0	2	0	-1	-1	0	0	0	1	0.00000	0.00000	0.00000	~	0.00000	0.000040	0.000000	0.000039
128	2	0	2	0	-1	0	-1	0	0	0	0.00000	0.00000	0.00000	~	0.00000	0.000015	0.000000	0.000000
129	3	0	2	0	-1	0	0	0	0	-1	0.00076	0.00076	0.00076	~	0.00076	0.000762	0.000000	0.000762
